timestamp,datapath_id,flow_id,ip_src,tp_src,ip_dst,tp_dst,ip_proto,icmp_code,icmp_type,flow_duration_sec,flow_duration_nsec,idle_timeout,hard_timeout,flags,packet_count,byte_count,packet_count_per_second,packet_count_per_nsecond,byte_count_per_second,byte_count_per_nsecond,label
1589933356.409343,6,10.0.0.175918810.0.0.1650501,10.0.0.17,59188,10.0.0.16,5050,1,0,0,9,556000000,20,100,0,8,784,0.8888888888888888,1.4388489208633094e-08,87.11111111111111,1.4100719424460432e-06,0
1589933356.409556,3,10.0.0.1505010.0.0.15398986,10.0.0.1,5050,10.0.0.15,39898,6,-1,-1,29,948000000,20,100,0,144088,9509808,4968.551724137931,0.0001519915611814346,327924.4137931034,0.010031443037974683,0
1589933356.409556,3,10.0.0.18010.0.0.15444246,10.0.0.1,80,10.0.0.15,44424,6,-1,-1,9,780000000,20,100,0,2291,60361856,254.55555555555554,2.9371794871794874e-06,6706872.888888889,0.07738699487179487,0
1589933356.409556,3,10.0.0.18010.0.0.15444226,10.0.0.1,80,10.0.0.15,44422,6,-1,-1,9,799000000,20,100,0,4,584,0.4444444444444444,5.006257822277847e-09,64.88888888888889,7.309136420525657e-07,0
1589933356.409556,3,10.0.0.1505110.0.0.153947917,10.0.0.1,5051,10.0.0.15,39479,17,-1,-1,9,865000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1589933356.409556,3,10.0.0.1505010.0.0.16591886,10.0.0.1,5050,10.0.0.16,59188,6,-1,-1,9,548000000,20,100,0,119523,7889174,13280.333333333334,0.00021810766423357663,876574.8888888889,0.01439630291970803,0
1589933356.409556,3,10.0.0.154442210.0.0.1806,10.0.0.15,44422,10.0.0.1,80,6,-1,-1,9,817000000,20,100,0,4,380,0.4444444444444444,4.895960832313341e-09,42.22222222222222,4.6511627906976743e-07,0
1589933356.409556,3,10.0.0.153989810.0.0.150506,10.0.0.15,39898,10.0.0.1,5050,6,-1,-1,29,956000000,20,100,0,627222,35757074884,21628.344827586207,0.0006560899581589958,1233002582.2068965,37.4027979958159,0
1589933356.409556,3,10.0.0.154442410.0.0.1806,10.0.0.15,44424,10.0.0.1,80,6,-1,-1,9,787000000,20,100,0,870,57534,96.66666666666667,1.105463786531131e-06,6392.666666666667,7.310546378653114e-05,0
1589933356.409556,3,10.0.0.153947910.0.0.1505117,10.0.0.15,39479,10.0.0.1,5051,17,-1,-1,19,892000000,20,100,0,893,1350216,47.0,1.0011210762331838e-06,71064.0,0.001513695067264574,0
1589933356.409556,3,10.0.0.165918810.0.0.150506,10.0.0.16,59188,10.0.0.1,5050,6,-1,-1,9,558000000,20,100,0,519151,29589314846,57683.444444444445,0.0009303781362007169,3287701649.5555553,53.02744596057347,0
1589933366.405982,3,10.0.0.18010.0.0.15444246,10.0.0.1,80,10.0.0.15,44424,6,-1,-1,19,783000000,20,100,0,2291,60361856,120.57894736842105,2.9259259259259257e-06,3176939.789473684,0.07709049297573435,0
1589933366.405982,3,10.0.0.18010.0.0.15444226,10.0.0.1,80,10.0.0.15,44422,6,-1,-1,19,802000000,20,100,0,4,584,0.21052631578947367,4.987531172069826e-09,30.736842105263158,7.281795511221945e-07,0
1589933366.405982,3,10.0.0.1505110.0.0.153947917,10.0.0.1,5051,10.0.0.15,39479,17,-1,-1,19,868000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1589933366.405982,3,10.0.0.1505010.0.0.16591886,10.0.0.1,5050,10.0.0.16,59188,6,-1,-1,19,551000000,20,100,0,135457,8940818,7129.315789473684,0.00024583847549909253,470569.36842105264,0.016226529945553538,0
1589933366.405982,3,10.0.0.154442210.0.0.1806,10.0.0.15,44422,10.0.0.1,80,6,-1,-1,19,820000000,20,100,0,4,380,0.21052631578947367,4.878048780487805e-09,20.0,4.634146341463415e-07,0
1589933366.405982,3,10.0.0.154442410.0.0.1806,10.0.0.15,44424,10.0.0.1,80,6,-1,-1,19,790000000,20,100,0,870,57534,45.78947368421053,1.1012658227848102e-06,3028.1052631578946,7.282784810126582e-05,0
1589933366.405982,3,10.0.0.153947910.0.0.1505117,10.0.0.15,39479,10.0.0.1,5051,17,-1,-1,29,895000000,20,100,0,893,1350216,30.79310344827586,9.977653631284915e-07,46559.1724137931,0.0015086212290502793,0
1589933366.405982,3,10.0.0.165918810.0.0.150506,10.0.0.16,59188,10.0.0.1,5050,6,-1,-1,19,561000000,20,100,0,588655,33556344118,30981.842105263157,0.0010492959001782531,1766123374.631579,59.81523015686275,0
1589933366.405982,3,10.0.0.163916210.0.0.1505117,10.0.0.16,39162,10.0.0.1,5051,17,-1,-1,9,495000000,20,100,0,784,1185408,87.11111111111111,1.5838383838383839e-06,131712.0,0.0023947636363636365,0
1589933366.406916,5,10.0.0.18010.0.0.15444246,10.0.0.1,80,10.0.0.15,44424,6,-1,-1,19,780000000,20,100,0,2960,61371843,155.78947368421052,3.794871794871795e-06,3230097.0,0.07868185,0
1589933366.406916,5,10.0.0.18010.0.0.15444226,10.0.0.1,80,10.0.0.15,44422,6,-1,-1,19,798000000,20,100,0,4,584,0.21052631578947367,5.012531328320802e-09,30.736842105263158,7.318295739348371e-07,0
1589933366.406916,5,10.0.0.1505110.0.0.153947917,10.0.0.1,5051,10.0.0.15,39479,17,-1,-1,19,860000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1589933366.406916,5,10.0.0.1505010.0.0.16591886,10.0.0.1,5050,10.0.0.16,59188,6,-1,-1,19,548000000,20,100,0,135457,8940818,7129.315789473684,0.00024718430656934306,470569.36842105264,0.016315361313868612,0
1589933366.406916,5,10.0.0.154442210.0.0.1806,10.0.0.15,44422,10.0.0.1,80,6,-1,-1,19,830000000,20,100,0,4,380,0.21052631578947367,4.819277108433735e-09,20.0,4.578313253012048e-07,0
1589933366.406916,5,10.0.0.154442410.0.0.1806,10.0.0.15,44424,10.0.0.1,80,6,-1,-1,19,792000000,20,100,0,870,57534,45.78947368421053,1.0984848484848485e-06,3028.1052631578946,7.264393939393939e-05,0
1589933366.406916,5,10.0.0.153947910.0.0.1505117,10.0.0.15,39479,10.0.0.1,5051,17,-1,-1,29,898000000,20,100,0,893,1350216,30.79310344827586,9.944320712694877e-07,46559.1724137931,0.0015035812917594655,0
1589933366.406916,5,10.0.0.165918810.0.0.150506,10.0.0.16,59188,10.0.0.1,5050,6,-1,-1,19,564000000,20,100,0,588633,33556342666,30980.684210526317,0.0010436755319148936,1766123298.2105262,59.49706146453901,0
1589933366.406916,5,10.0.0.163916210.0.0.1505117,10.0.0.16,39162,10.0.0.1,5051,17,-1,-1,9,498000000,20,100,0,784,1185408,87.11111111111111,1.57429718875502e-06,131712.0,0.0023803373493975905,0
1589933366.419014,4,10.0.0.18010.0.0.15444246,10.0.0.1,80,10.0.0.15,44424,6,-1,-1,19,782000000,20,100,0,2291,60361856,120.57894736842105,2.9296675191815858e-06,3176939.789473684,0.07718907416879796,0
1589933366.419014,4,10.0.0.18010.0.0.15444226,10.0.0.1,80,10.0.0.15,44422,6,-1,-1,19,799000000,20,100,0,4,584,0.21052631578947367,5.006257822277847e-09,30.736842105263158,7.309136420525657e-07,0
1589933366.419014,4,10.0.0.1505110.0.0.153947917,10.0.0.1,5051,10.0.0.15,39479,17,-1,-1,19,865000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1589933366.419014,4,10.0.0.1505010.0.0.16591886,10.0.0.1,5050,10.0.0.16,59188,6,-1,-1,19,549000000,20,100,0,135457,8940818,7129.315789473684,0.00024673406193078323,470569.36842105264,0.016285642987249545,0
1589933366.419014,4,10.0.0.154442210.0.0.1806,10.0.0.15,44422,10.0.0.1,80,6,-1,-1,19,826000000,20,100,0,4,380,0.21052631578947367,4.842615012106537e-09,20.0,4.600484261501211e-07,0
1589933366.419014,4,10.0.0.154442410.0.0.1806,10.0.0.15,44424,10.0.0.1,80,6,-1,-1,19,791000000,20,100,0,870,57534,45.78947368421053,1.0998735777496839e-06,3028.1052631578946,7.273577749683944e-05,0
1589933366.419014,4,10.0.0.153947910.0.0.1505117,10.0.0.15,39479,10.0.0.1,5051,17,-1,-1,29,896000000,20,100,0,893,1350216,30.79310344827586,9.966517857142858e-07,46559.1724137931,0.0015069375,0
1589933366.419014,4,10.0.0.165918810.0.0.150506,10.0.0.16,59188,10.0.0.1,5050,6,-1,-1,19,562000000,20,100,0,588655,33556344118,30981.842105263157,0.0010474288256227759,1766123374.631579,59.70879736298932,0
1589933366.419014,4,10.0.0.163916210.0.0.1505117,10.0.0.16,39162,10.0.0.1,5051,17,-1,-1,9,497000000,20,100,0,784,1185408,87.11111111111111,1.5774647887323943e-06,131712.0,0.00238512676056338,0
1589933366.419908,1,10.0.0.18010.0.0.15444246,10.0.0.1,80,10.0.0.15,44424,6,-1,-1,19,785000000,20,100,0,2291,60361856,120.57894736842105,2.9184713375796176e-06,3176939.789473684,0.07689408407643313,0
1589933366.419908,1,10.0.0.18010.0.0.15444226,10.0.0.1,80,10.0.0.15,44422,6,-1,-1,19,807000000,20,100,0,4,584,0.21052631578947367,4.956629491945477e-09,30.736842105263158,7.236679058240397e-07,0
1589933366.419908,1,10.0.0.1505110.0.0.153947917,10.0.0.1,5051,10.0.0.15,39479,17,-1,-1,19,877000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1589933366.419908,1,10.0.0.1505010.0.0.16591886,10.0.0.1,5050,10.0.0.16,59188,6,-1,-1,19,554000000,20,100,0,135457,8940818,7129.315789473684,0.0002445072202166065,470569.36842105264,0.016138660649819496,0
1589933366.419908,1,10.0.0.154442410.0.0.1806,10.0.0.15,44424,10.0.0.1,80,6,-1,-1,19,787000000,20,100,0,870,57534,45.78947368421053,1.105463786531131e-06,3028.1052631578946,7.310546378653114e-05,0
1589933366.419908,1,10.0.0.154442210.0.0.1806,10.0.0.15,44422,10.0.0.1,80,6,-1,-1,19,810000000,20,100,0,4,380,0.21052631578947367,4.938271604938271e-09,20.0,4.691358024691358e-07,0
1589933366.419908,1,10.0.0.153947910.0.0.1505117,10.0.0.15,39479,10.0.0.1,5051,17,-1,-1,29,893000000,20,100,0,893,1350216,30.79310344827586,1e-06,46559.1724137931,0.001512,0
1589933366.419908,1,10.0.0.165918810.0.0.150506,10.0.0.16,59188,10.0.0.1,5050,6,-1,-1,19,556000000,20,100,0,588655,33556344118,30981.842105263157,0.0010587320143884893,1766123374.631579,60.3531369028777,0
1589933366.419908,1,10.0.0.163916210.0.0.1505117,10.0.0.16,39162,10.0.0.1,5051,17,-1,-1,9,493000000,20,100,0,784,1185408,87.11111111111111,1.59026369168357e-06,131712.0,0.002404478701825558,0
1589933366.420561,2,10.0.0.18010.0.0.15444246,10.0.0.1,80,10.0.0.15,44424,6,-1,-1,19,784000000,20,100,0,2291,60361856,120.57894736842105,2.92219387755102e-06,3176939.789473684,0.07699216326530613,0
1589933366.420561,2,10.0.0.18010.0.0.15444226,10.0.0.1,80,10.0.0.15,44422,6,-1,-1,19,804000000,20,100,0,4,584,0.21052631578947367,4.975124378109452e-09,30.736842105263158,7.263681592039801e-07,0
1589933366.420561,2,10.0.0.1505110.0.0.153947917,10.0.0.1,5051,10.0.0.15,39479,17,-1,-1,19,873000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1589933366.420561,2,10.0.0.1505010.0.0.16591886,10.0.0.1,5050,10.0.0.16,59188,6,-1,-1,19,552000000,20,100,0,135457,8940818,7129.315789473684,0.000245393115942029,470569.36842105264,0.016197134057971015,0
1589933366.420561,2,10.0.0.154442410.0.0.1806,10.0.0.15,44424,10.0.0.1,80,6,-1,-1,19,788000000,20,100,0,870,57534,45.78947368421053,1.1040609137055837e-06,3028.1052631578946,7.301269035532995e-05,0
1589933366.420561,2,10.0.0.154442210.0.0.1806,10.0.0.15,44422,10.0.0.1,80,6,-1,-1,19,814000000,20,100,0,4,380,0.21052631578947367,4.914004914004914e-09,20.0,4.6683046683046684e-07,0
1589933366.420561,2,10.0.0.153947910.0.0.1505117,10.0.0.15,39479,10.0.0.1,5051,17,-1,-1,29,894000000,20,100,0,893,1350216,30.79310344827586,9.98881431767338e-07,46559.1724137931,0.0015103087248322148,0
1589933366.420561,2,10.0.0.165918810.0.0.150506,10.0.0.16,59188,10.0.0.1,5050,6,-1,-1,19,558000000,20,100,0,588655,33556344118,30981.842105263157,0.001054937275985663,1766123374.631579,60.13681741577061,0
1589933366.420561,2,10.0.0.163916210.0.0.1505117,10.0.0.16,39162,10.0.0.1,5051,17,-1,-1,9,494000000,20,100,0,784,1185408,87.11111111111111,1.5870445344129554e-06,131712.0,0.002399611336032389,0
1589933366.42119,6,10.0.0.1505010.0.0.16591886,10.0.0.1,5050,10.0.0.16,59188,6,-1,-1,19,546000000,20,100,0,135612,8951048,7137.473684210527,0.0002483736263736264,471107.7894736842,0.016393860805860805,0
1589933366.42119,6,10.0.0.165918810.0.0.150506,10.0.0.16,59188,10.0.0.1,5050,6,-1,-1,19,566000000,20,100,0,588633,33556342666,30980.684210526317,0.001039987632508834,1766123298.2105262,59.286824498233216,0
1589933366.42119,6,10.0.0.163916210.0.0.1505117,10.0.0.16,39162,10.0.0.1,5051,17,-1,-1,9,500000000,20,100,0,784,1185408,87.11111111111111,1.568e-06,131712.0,0.002370816,0
1589933366.42119,6,10.0.0.163916210.0.0.1750511,10.0.0.16,39162,10.0.0.17,5051,1,0,8,19,562000000,20,100,0,18,1764,0.9473684210526315,3.202846975088968e-08,92.84210526315789,3.1387900355871885e-06,0
1589933366.42119,6,10.0.0.173916210.0.0.1650511,10.0.0.17,39162,10.0.0.16,5051,1,0,0,19,559000000,20,100,0,18,1764,0.9473684210526315,3.220035778175313e-08,92.84210526315789,3.1556350626118066e-06,0
1589933376.402616,5,10.0.0.1505010.0.0.15399106,10.0.0.1,5050,10.0.0.15,39910,6,-1,-1,9,191000000,20,100,0,120480,7951680,13386.666666666666,0.0006307853403141362,883520.0,0.04163183246073299,0
1589933376.402616,5,10.0.0.18010.0.0.16520366,10.0.0.1,80,10.0.0.16,52036,6,-1,-1,9,403000000,20,100,0,4,584,0.4444444444444444,9.925558312655086e-09,64.88888888888889,1.4491315136476428e-06,0
1589933376.402616,5,10.0.0.1505010.0.0.16591886,10.0.0.1,5050,10.0.0.16,59188,6,-1,-1,29,550000000,20,100,0,135457,8940818,4670.931034482759,0.00024628545454545456,308304.0689655172,0.01625603272727273,0
1589933376.402616,5,10.0.0.18010.0.0.16520386,10.0.0.1,80,10.0.0.16,52038,6,-1,-1,9,381000000,20,100,0,2522,60377102,280.22222222222223,6.619422572178477e-06,6708566.888888889,0.15847008398950133,0
1589933376.402616,5,10.0.0.1505110.0.0.163916217,10.0.0.1,5051,10.0.0.16,39162,17,-1,-1,9,453000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1589933376.402616,5,10.0.0.153991010.0.0.150506,10.0.0.15,39910,10.0.0.1,5050,6,-1,-1,9,212000000,20,100,0,524096,29900793088,58232.88888888889,0.0024721509433962264,3322310343.111111,141.04147683018869,0
1589933376.402616,5,10.0.0.153991010.0.0.250501,10.0.0.15,39910,10.0.0.2,5050,1,0,8,9,214000000,20,100,0,8,784,0.8888888888888888,3.738317757009346e-08,87.11111111111111,3.663551401869159e-06,0
1589933376.402616,5,10.0.0.165203610.0.0.1806,10.0.0.16,52036,10.0.0.1,80,6,0,8,9,425000000,20,100,0,4,380,0.4444444444444444,9.411764705882352e-09,42.22222222222222,8.941176470588235e-07,0
1589933376.402616,5,10.0.0.165203810.0.0.1806,10.0.0.16,52038,10.0.0.1,80,6,0,8,9,392000000,20,100,0,1100,72714,122.22222222222223,2.8061224489795917e-06,8079.333333333333,0.00018549489795918368,0
1589933376.402616,5,10.0.0.165918810.0.0.150506,10.0.0.16,59188,10.0.0.1,5050,6,0,8,29,566000000,20,100,0,588633,33556342666,20297.689655172413,0.001039987632508834,1157115264.3448277,59.286824498233216,0
1589933376.402616,5,10.0.0.163916210.0.0.1505117,10.0.0.16,39162,10.0.0.1,5051,17,0,8,19,500000000,20,100,0,893,1350216,47.0,1.786e-06,71064.0,0.002700432,0
1589933376.402616,5,10.0.0.23916210.0.0.1550511,10.0.0.2,39162,10.0.0.15,5051,1,0,0,9,193000000,20,100,0,8,784,0.8888888888888888,4.145077720207254e-08,87.11111111111111,4.062176165803109e-06,0
1589933376.41614,4,10.0.0.1505010.0.0.15399106,10.0.0.1,5050,10.0.0.15,39910,6,-1,-1,9,192000000,20,100,0,120314,7940724,13368.222222222223,0.0006266354166666666,882302.6666666666,0.0413579375,0
1589933376.41614,4,10.0.0.18010.0.0.16520366,10.0.0.1,80,10.0.0.16,52036,6,-1,-1,9,405000000,20,100,0,4,584,0.4444444444444444,9.876543209876543e-09,64.88888888888889,1.4419753086419753e-06,0
1589933376.41614,4,10.0.0.1505010.0.0.16591886,10.0.0.1,5050,10.0.0.16,59188,6,-1,-1,29,551000000,20,100,0,135457,8940818,4670.931034482759,0.00024583847549909253,308304.0689655172,0.016226529945553538,0
1589933376.41614,4,10.0.0.18010.0.0.16520386,10.0.0.1,80,10.0.0.16,52038,6,-1,-1,9,382000000,20,100,0,2522,60377102,280.22222222222223,6.602094240837696e-06,6708566.888888889,0.15805524083769634,0
1589933376.41614,4,10.0.0.1505110.0.0.163916217,10.0.0.1,5051,10.0.0.16,39162,17,-1,-1,9,456000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1589933376.41614,4,10.0.0.153991010.0.0.150506,10.0.0.15,39910,10.0.0.1,5050,6,-1,-1,9,210000000,20,100,0,524096,29900793088,58232.88888888889,0.002495695238095238,3322310343.111111,142.3847289904762,0
1589933376.41614,4,10.0.0.153991010.0.0.250501,10.0.0.15,39910,10.0.0.2,5050,1,0,8,9,211000000,20,100,0,8,784,0.8888888888888888,3.7914691943127965e-08,87.11111111111111,3.7156398104265402e-06,0
1589933376.41614,4,10.0.0.165203610.0.0.1806,10.0.0.16,52036,10.0.0.1,80,6,0,8,9,423000000,20,100,0,4,380,0.4444444444444444,9.456264775413711e-09,42.22222222222222,8.983451536643026e-07,0
1589933376.41614,4,10.0.0.165203810.0.0.1806,10.0.0.16,52038,10.0.0.1,80,6,0,8,9,391000000,20,100,0,1100,72714,122.22222222222223,2.813299232736573e-06,8079.333333333333,0.0001859693094629156,0
1589933376.41614,4,10.0.0.165918810.0.0.150506,10.0.0.16,59188,10.0.0.1,5050,6,0,8,29,564000000,20,100,0,588655,33556344118,20298.44827586207,0.0010437145390070923,1157115314.413793,59.49706403900709,0
1589933376.41614,4,10.0.0.163916210.0.0.1505117,10.0.0.16,39162,10.0.0.1,5051,17,0,8,19,499000000,20,100,0,893,1350216,47.0,1.7895791583166332e-06,71064.0,0.0027058436873747494,0
1589933376.41614,4,10.0.0.23916210.0.0.1550511,10.0.0.2,39162,10.0.0.15,5051,1,0,0,9,195000000,20,100,0,8,784,0.8888888888888888,4.1025641025641025e-08,87.11111111111111,4.02051282051282e-06,0
1589933376.416818,6,10.0.0.1505010.0.0.16591886,10.0.0.1,5050,10.0.0.16,59188,6,-1,-1,29,548000000,20,100,0,135612,8951048,4676.275862068966,0.00024746715328467154,308656.8275862069,0.016334029197080293,0
1589933376.416818,6,10.0.0.18010.0.0.16520386,10.0.0.1,80,10.0.0.16,52038,6,-1,-1,9,379000000,20,100,0,3095,61241745,343.8888888888889,8.16622691292876e-06,6804638.333333333,0.16158771767810026,0
1589933376.416818,6,10.0.0.18010.0.0.16520366,10.0.0.1,80,10.0.0.16,52036,6,-1,-1,9,400000000,20,100,0,8,1168,0.8888888888888888,2e-08,129.77777777777777,2.92e-06,0
1589933376.416818,6,10.0.0.1505110.0.0.163916217,10.0.0.1,5051,10.0.0.16,39162,17,-1,-1,9,451000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1589933376.416818,6,10.0.0.165203610.0.0.1806,10.0.0.16,52036,10.0.0.1,80,6,-1,-1,9,427000000,20,100,0,4,380,0.4444444444444444,9.367681498829039e-09,42.22222222222222,8.899297423887587e-07,0
1589933376.416818,6,10.0.0.165203810.0.0.1806,10.0.0.16,52038,10.0.0.1,80,6,-1,-1,9,393000000,20,100,0,1100,72714,122.22222222222223,2.7989821882951656e-06,8079.333333333333,0.00018502290076335878,0
1589933376.416818,6,10.0.0.165918810.0.0.150506,10.0.0.16,59188,10.0.0.1,5050,6,-1,-1,29,568000000,20,100,0,588633,33556342666,20297.689655172413,0.0010363257042253521,1157115264.3448277,59.07806807394366,0
1589933376.416818,6,10.0.0.163916210.0.0.1505117,10.0.0.16,39162,10.0.0.1,5051,17,-1,-1,19,502000000,20,100,0,893,1350216,47.0,1.7788844621513944e-06,71064.0,0.0026896733067729084,0
1589933376.416818,6,10.0.0.163916210.0.0.1750511,10.0.0.16,39162,10.0.0.17,5051,1,0,8,29,564000000,20,100,0,28,2744,0.9655172413793104,4.964539007092199e-08,94.62068965517241,4.865248226950355e-06,0
1589933376.416818,6,10.0.0.173916210.0.0.1650511,10.0.0.17,39162,10.0.0.16,5051,1,0,0,29,561000000,20,100,0,28,2744,0.9655172413793104,4.9910873440285203e-08,94.62068965517241,4.89126559714795e-06,0
1589933376.41732,3,10.0.0.1505010.0.0.15399106,10.0.0.1,5050,10.0.0.15,39910,6,-1,-1,9,194000000,20,100,0,120314,7940724,13368.222222222223,0.0006201752577319588,882302.6666666666,0.040931567010309276,0
1589933376.41732,3,10.0.0.18010.0.0.16520366,10.0.0.1,80,10.0.0.16,52036,6,-1,-1,9,407000000,20,100,0,4,584,0.4444444444444444,9.828009828009828e-09,64.88888888888889,1.4348894348894348e-06,0
1589933376.41732,3,10.0.0.1505010.0.0.16591886,10.0.0.1,5050,10.0.0.16,59188,6,-1,-1,29,553000000,20,100,0,135457,8940818,4670.931034482759,0.0002449493670886076,308304.0689655172,0.016167844484629296,0
1589933376.41732,3,10.0.0.18010.0.0.16520386,10.0.0.1,80,10.0.0.16,52038,6,-1,-1,9,383000000,20,100,0,2522,60377102,280.22222222222223,6.584856396866841e-06,6708566.888888889,0.1576425639686684,0
1589933376.41732,3,10.0.0.1505110.0.0.163916217,10.0.0.1,5051,10.0.0.16,39162,17,-1,-1,9,460000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1589933376.41732,3,10.0.0.153991010.0.0.150506,10.0.0.15,39910,10.0.0.1,5050,6,-1,-1,9,208000000,20,100,0,524124,29900794936,58236.0,0.0025198269230769232,3322310548.4444447,143.7538218076923,0
1589933376.41732,3,10.0.0.153991010.0.0.250501,10.0.0.15,39910,10.0.0.2,5050,1,0,8,9,209000000,20,100,0,8,784,0.8888888888888888,3.8277511961722485e-08,87.11111111111111,3.751196172248804e-06,0
1589933376.41732,3,10.0.0.165203610.0.0.1806,10.0.0.16,52036,10.0.0.1,80,6,0,8,9,421000000,20,100,0,4,380,0.4444444444444444,9.501187648456057e-09,42.22222222222222,9.026128266033255e-07,0
1589933376.41732,3,10.0.0.165203810.0.0.1806,10.0.0.16,52038,10.0.0.1,80,6,0,8,9,389000000,20,100,0,1100,72714,122.22222222222223,2.8277634961439587e-06,8079.333333333333,0.0001869254498714653,0
1589933376.41732,3,10.0.0.165918810.0.0.150506,10.0.0.16,59188,10.0.0.1,5050,6,0,8,29,563000000,20,100,0,588655,33556344118,20298.44827586207,0.0010455683836589698,1157115314.413793,59.602742660746,0
1589933376.41732,3,10.0.0.163916210.0.0.1505117,10.0.0.16,39162,10.0.0.1,5051,17,0,8,19,497000000,20,100,0,893,1350216,47.0,1.7967806841046278e-06,71064.0,0.002716732394366197,0
1589933376.41732,3,10.0.0.23916210.0.0.1550511,10.0.0.2,39162,10.0.0.15,5051,1,0,0,9,197000000,20,100,0,8,784,0.8888888888888888,4.060913705583756e-08,87.11111111111111,3.979695431472081e-06,0
1589933376.417835,2,10.0.0.1505010.0.0.15399106,10.0.0.1,5050,10.0.0.15,39910,6,-1,-1,9,196000000,20,100,0,120314,7940724,13368.222222222223,0.0006138469387755102,882302.6666666666,0.04051389795918367,0
1589933376.417835,2,10.0.0.1505010.0.0.16591886,10.0.0.1,5050,10.0.0.16,59188,6,-1,-1,29,554000000,20,100,0,135457,8940818,4670.931034482759,0.0002445072202166065,308304.0689655172,0.016138660649819496,0
1589933376.417835,2,10.0.0.18010.0.0.16520386,10.0.0.1,80,10.0.0.16,52038,6,-1,-1,9,384000000,20,100,0,2522,60377102,280.22222222222223,6.567708333333333e-06,6708566.888888889,0.15723203645833334,0
1589933376.417835,2,10.0.0.18010.0.0.16520366,10.0.0.1,80,10.0.0.16,52036,6,-1,-1,9,409000000,20,100,0,4,584,0.4444444444444444,9.7799511002445e-09,64.88888888888889,1.4278728606356969e-06,0
1589933376.417835,2,10.0.0.1505110.0.0.163916217,10.0.0.1,5051,10.0.0.16,39162,17,-1,-1,9,464000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1589933376.417835,2,10.0.0.153991010.0.0.150506,10.0.0.15,39910,10.0.0.1,5050,6,-1,-1,9,207000000,20,100,0,524124,29900794936,58236.0,0.002532,3322310548.4444447,144.44828471497584,0
1589933376.417835,2,10.0.0.153991010.0.0.250501,10.0.0.15,39910,10.0.0.2,5050,1,0,8,9,208000000,20,100,0,8,784,0.8888888888888888,3.846153846153846e-08,87.11111111111111,3.7692307692307694e-06,0
1589933376.417835,2,10.0.0.165203610.0.0.1806,10.0.0.16,52036,10.0.0.1,80,6,0,8,9,419000000,20,100,0,4,380,0.4444444444444444,9.54653937947494e-09,42.22222222222222,9.069212410501193e-07,0
1589933376.417835,2,10.0.0.165203810.0.0.1806,10.0.0.16,52038,10.0.0.1,80,6,0,8,9,388000000,20,100,0,1100,72714,122.22222222222223,2.8350515463917527e-06,8079.333333333333,0.00018740721649484536,0
1589933376.417835,2,10.0.0.165918810.0.0.150506,10.0.0.16,59188,10.0.0.1,5050,6,0,8,29,560000000,20,100,0,588655,33556344118,20298.44827586207,0.0010511696428571428,1157115314.413793,59.922043067857146,0
1589933376.417835,2,10.0.0.163916210.0.0.1505117,10.0.0.16,39162,10.0.0.1,5051,17,0,8,19,496000000,20,100,0,893,1350216,47.0,1.8004032258064517e-06,71064.0,0.0027222096774193547,0
1589933376.417835,2,10.0.0.23916210.0.0.1550511,10.0.0.2,39162,10.0.0.15,5051,1,0,0,9,200000000,20,100,0,8,784,0.8888888888888888,4e-08,87.11111111111111,3.92e-06,0
1589933376.418362,1,10.0.0.1505010.0.0.15399106,10.0.0.1,5050,10.0.0.15,39910,6,-1,-1,9,199000000,20,100,0,120314,7940724,13368.222222222223,0.0006045929648241206,882302.6666666666,0.03990313567839196,0
1589933376.418362,1,10.0.0.1505010.0.0.16591886,10.0.0.1,5050,10.0.0.16,59188,6,-1,-1,29,556000000,20,100,0,135457,8940818,4670.931034482759,0.00024362769784172663,308304.0689655172,0.016080607913669064,0
1589933376.418362,1,10.0.0.18010.0.0.16520386,10.0.0.1,80,10.0.0.16,52038,6,-1,-1,9,386000000,20,100,0,2522,60377102,280.22222222222223,6.533678756476684e-06,6708566.888888889,0.1564173626943005,0
1589933376.418362,1,10.0.0.18010.0.0.16520366,10.0.0.1,80,10.0.0.16,52036,6,-1,-1,9,412000000,20,100,0,4,584,0.4444444444444444,9.70873786407767e-09,64.88888888888889,1.4174757281553397e-06,0
1589933376.418362,1,10.0.0.1505110.0.0.163916217,10.0.0.1,5051,10.0.0.16,39162,17,-1,-1,9,469000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1589933376.418362,1,10.0.0.153991010.0.0.150506,10.0.0.15,39910,10.0.0.1,5050,6,-1,-1,9,202000000,20,100,0,524124,29900794936,58236.0,0.002594673267326733,3322310548.4444447,148.02373730693068,0
